Online boarding,Inflight wifi service,Class,Type of Travel,Inflight entertainment,Flight Distance,Seat comfort,Leg room service,On-board service,Cleanliness,Ease of Online booking,Age,satisfaction
4,4,1,0,3,289.0,3,2,5,3,4,24,1
5,4,0,0,3,3726.5,5,5,2,5,4,49,1
1,1,0,0,1,308.0,1,1,3,1,2,25,0
5,2,0,0,4,666.0,4,4,4,4,2,38,1
1,1,1,1,5,305.0,5,5,5,5,1,34,0
2,1,0,0,5,666.0,1,5,5,5,1,34,1
5,3,0,0,4,1699.0,5,4,4,3,3,56,1
1,1,1,0,4,358.0,4,1,2,4,1,39,0
5,2,0,0,5,3181.0,5,5,5,4,2,55,1
2,2,2,1,5,288.0,5,5,5,5,2,14,0
2,2,2,1,2,270.0,2,1,4,2,2,46,0
5,2,0,0,4,3726.5,4,4,4,3,2,47,1
5,3,0,0,3,1399.0,4,2,3,4,3,36,1
1,1,2,0,1,642.0,1,2,3,1,5,29,0
5,1,0,0,4,600.0,5,4,4,5,1,52,1
5,5,0,0,5,3726.5,5,4,5,5,5,45,1
1,2,1,0,2,872.0,2,4,1,2,1,25,0
1,1,1,0,2,1074.0,5,5,5,2,1,25,0
3,2,0,0,2,2650.0,3,2,2,3,3,43,0
3,3,1,1,5,2409.0,5,5,1,5,3,26,0
5,3,0,0,5,1999.0,5,4,4,5,3,23,1
4,3,0,0,4,143.0,1,5,4,2,3,56,1
2,2,2,0,2,541.0,1,5,2,2,5,22,0
5,1,0,0,4,3726.5,4,4,4,3,1,55,1
5,1,0,0,4,3325.0,5,4,4,3,1,52,1
4,2,0,0,4,3726.5,5,4,4,3,2,39,1
1,0,1,1,4,1340.0,4,2,1,4,1,55,1
4,4,1,0,2,1504.0,5,1,3,2,4,55,1
2,2,0,0,2,1825.0,4,2,2,3,4,46,0
4,4,1,1,2,854.0,4,4,4,2,4,48,0
4,4,0,0,4,522.0,4,5,4,4,2,20,0
2,2,1,1,3,371.0,3,4,5,3,2,59,0
4,4,1,0,5,532.0,5,5,4,5,4,23,1
4,1,0,0,4,2799.0,4,4,4,5,1,46,1
4,4,1,0,4,160.0,4,5,1,4,4,39,1
4,1,1,1,2,306.0,4,1,2,4,1,48,0
4,5,0,0,5,1438.0,4,5,5,3,5,56,1
4,4,1,0,4,562.0,4,5,3,4,5,57,1
4,3,0,0,4,3050.0,5,4,4,3,3,40,1
5,3,1,1,5,308.0,5,3,5,3,3,66,0
3,3,1,1,3,416.0,3,4,3,3,3,23,0
0,0,1,0,3,234.0,3,1,1,3,0,30,1
3,3,1,0,2,779.0,2,4,3,2,3,28,0
1,1,1,1,1,363.0,1,5,4,1,1,27,0
2,3,2,1,2,669.0,2,3,5,2,2,70,0
5,2,0,0,3,679.0,4,4,3,5,2,50,1
2,2,2,0,2,611.0,2,5,1,2,5,68,0
3,3,1,1,5,337.0,2,2,5,5,3,13,0
3,3,1,1,3,1249.0,3,5,3,3,3,26,0
5,3,1,1,2,1379.0,4,3,2,5,3,42,0
5,5,0,0,4,3260.0,4,4,4,4,5,46,1
5,5,1,0,5,773.0,5,4,4,5,5,56,1
1,1,0,0,5,642.0,5,4,3,5,1,45,0
4,3,0,0,3,325.0,4,3,3,3,5,49,0
4,3,0,0,4,2491.0,5,5,4,3,3,57,1
4,2,0,0,5,3726.5,4,4,5,3,2,42,1
4,4,0,0,5,1521.0,5,5,5,3,4,52,1
2,2,2,1,2,266.0,1,2,1,2,2,48,0
4,4,0,0,4,3726.5,4,4,5,4,4,32,1
5,5,2,0,5,253.0,5,5,2,5,2,52,1
4,3,1,1,5,277.0,5,3,4,5,4,39,0
4,1,0,0,5,1476.0,5,5,5,3,1,54,1
3,3,2,1,2,585.0,2,5,5,2,3,33,0
3,3,1,0,3,143.0,3,1,1,3,3,46,1
3,3,1,1,4,545.0,4,2,2,4,3,44,0
4,4,0,0,5,1464.0,5,3,5,5,4,7,1
2,2,0,0,4,1121.0,4,5,5,4,2,35,0
4,5,0,0,3,265.0,4,5,3,4,5,43,1
4,4,1,1,4,372.0,4,4,4,4,4,43,0
4,4,1,1,2,964.0,2,5,4,2,4,20,0
1,1,1,0,1,358.0,1,1,4,1,4,63,0
3,4,1,1,4,937.0,5,4,4,5,4,44,0
5,5,2,0,5,1190.0,5,5,5,2,1,46,1
5,5,0,0,5,2424.0,5,5,5,3,5,59,1
0,5,1,1,5,148.0,5,1,4,5,0,40,1
4,5,0,0,4,3724.0,4,3,3,4,5,28,1
5,4,1,1,2,519.0,5,4,2,3,4,65,1
4,3,0,0,4,1890.0,5,4,4,3,4,45,1
3,3,1,1,2,569.0,2,5,2,2,3,20,0
3,1,0,0,4,1979.0,4,4,4,5,1,42,1
1,1,0,0,1,1750.0,1,1,1,1,4,32,0
3,3,0,0,2,134.0,4,3,2,1,5,63,0
3,3,1,0,1,1428.0,1,3,4,1,3,24,0
5,0,0,0,5,184.0,5,2,3,5,0,31,1
2,4,0,0,5,3565.0,3,5,5,5,4,72,1
1,1,1,1,3,965.0,3,1,3,3,1,39,0
4,2,0,0,5,1556.0,5,2,5,5,2,31,1
0,5,1,1,2,224.0,1,5,1,2,0,41,1
3,2,0,0,3,3726.5,2,3,3,3,3,28,0
4,1,0,0,4,1379.0,4,3,4,4,1,21,1
1,1,1,1,5,372.0,5,2,3,5,1,43,0
5,4,1,1,1,1306.0,4,4,1,4,4,60,1
4,2,0,0,4,2733.0,4,2,1,4,2,29,1
5,3,2,1,2,283.0,2,3,1,2,5,44,0
2,2,1,0,2,446.0,2,3,3,2,2,39,0
5,3,0,0,5,2020.0,5,4,3,5,3,26,1
2,2,1,1,2,409.0,2,2,5,2,2,38,0
3,2,1,1,3,1246.0,3,5,5,3,3,29,0
2,2,1,0,5,764.0,5,4,4,5,2,17,0
3,3,1,0,3,680.0,4,5,2,3,3,42,0
5,3,0,0,4,2757.0,4,4,4,5,3,56,1
1,1,1,0,1,102.0,1,4,2,1,1,39,0
4,3,1,1,4,304.0,5,3,4,4,3,46,0
5,4,0,1,4,508.0,4,4,4,4,4,37,0
4,1,0,0,5,2621.0,2,5,5,3,1,34,1
5,1,1,1,3,533.0,4,1,3,3,1,58,0
2,2,1,0,3,192.0,3,4,1,3,2,36,0
5,2,0,0,5,1185.0,4,5,5,3,2,49,1
3,3,1,1,1,1590.0,1,2,5,1,3,23,0
5,4,0,0,3,2319.0,4,3,3,3,4,35,1
4,4,0,0,4,2133.0,4,2,5,4,4,32,1
4,4,0,0,1,235.0,1,5,4,1,4,30,1
5,3,1,1,3,573.0,4,3,3,3,3,61,0
3,2,2,1,1,479.0,2,3,1,2,3,46,0
5,2,1,1,4,162.0,4,2,4,5,2,70,0
4,3,0,0,4,2704.0,4,3,5,4,3,33,1
1,1,1,0,2,184.0,2,5,1,2,1,22,0
3,2,0,0,5,2583.0,5,5,4,5,3,29,0
5,5,2,0,5,620.0,5,2,1,5,3,36,1
0,0,2,1,5,888.0,5,5,3,5,0,38,1
3,3,1,1,4,738.0,4,3,3,4,3,30,0
2,2,2,0,2,369.0,2,4,1,2,1,49,0
2,4,2,0,1,3365.0,4,3,1,4,2,13,0
1,2,0,0,4,432.0,4,5,4,2,2,66,1
5,5,0,0,4,2717.0,4,2,2,4,4,27,1
3,3,1,1,5,1249.0,5,4,2,5,3,33,0
0,0,0,0,5,440.0,5,4,4,5,0,20,1
3,3,2,1,5,1204.0,5,3,1,5,3,55,0
5,3,0,0,5,836.0,5,5,5,4,3,35,1
2,2,1,0,2,116.0,2,2,1,2,4,48,0
2,2,1,0,2,374.0,2,3,4,2,2,36,0
0,1,1,1,2,222.0,2,1,5,2,0,32,0
4,2,1,1,5,946.0,4,2,5,1,2,61,0
4,4,0,0,1,1069.0,1,3,5,1,4,12,1
0,1,1,1,3,239.0,3,5,4,3,0,35,0
3,3,1,1,1,528.0,5,2,2,1,3,18,0
5,5,1,0,5,301.0,5,1,5,5,1,35,1
1,1,2,0,1,707.0,2,3,1,1,3,24,0
3,2,1,0,2,1542.0,4,2,4,2,4,22,0
2,2,1,0,4,308.0,4,3,1,4,2,34,0
4,3,0,0,4,1587.0,4,4,4,5,3,59,1
1,1,1,0,3,209.0,3,3,4,3,1,30,0
3,3,1,1,2,595.0,2,4,1,2,3,26,0
5,5,0,0,5,3503.0,4,4,5,4,5,49,1
3,4,0,0,3,2748.0,3,2,3,3,4,25,1
5,5,0,0,3,2633.0,5,4,3,5,5,46,1
5,2,1,1,5,1607.0,4,3,5,5,3,65,0
4,4,1,1,2,272.0,2,4,5,2,4,70,0
2,2,2,1,4,236.0,4,3,3,4,2,15,0
2,2,0,0,1,3726.5,2,1,1,4,4,45,0
1,1,1,1,5,763.0,5,5,2,5,1,33,0
3,2,0,0,3,106.0,3,3,3,4,4,37,0
3,2,0,0,3,2404.0,3,4,4,3,2,51,1
4,4,0,0,4,3381.0,1,4,4,3,4,76,1
3,3,1,0,3,937.0,3,2,1,3,1,32,0
4,5,0,0,4,1659.0,4,4,4,5,5,59,1
4,5,0,0,5,631.0,4,5,5,4,5,54,1
4,5,0,0,5,421.0,3,4,5,4,5,34,1
0,0,1,0,3,599.0,4,3,5,3,0,19,1
5,3,1,1,2,680.0,5,2,2,4,2,60,0
0,3,1,1,4,157.0,4,3,5,4,0,36,0
5,5,0,0,3,1843.0,5,5,3,2,4,63,1
3,2,0,0,2,2214.0,3,2,2,2,3,46,0
3,2,1,1,3,912.0,3,2,3,2,2,63,0
4,2,0,0,5,1892.0,5,5,5,4,2,33,1
4,5,1,1,1,2288.0,4,5,1,2,5,43,1
5,1,0,0,3,3459.0,5,3,3,5,1,50,1
3,3,0,0,3,570.0,4,4,3,3,3,36,0
5,4,0,0,5,134.0,5,4,5,3,4,50,1
5,2,1,1,1,1047.0,4,1,1,4,1,43,0
3,4,0,0,2,2583.0,5,2,2,3,5,52,1
4,3,0,0,5,2004.0,5,5,5,5,3,55,1
4,4,0,0,4,647.0,4,3,3,4,4,22,1
5,4,0,0,4,461.0,4,4,4,5,4,43,1
4,4,1,0,4,550.0,4,5,5,4,4,18,1
5,0,0,0,2,255.0,4,2,2,4,0,43,1
5,3,1,1,4,2296.0,5,4,2,5,3,58,0
4,2,0,0,2,1389.0,3,2,2,4,5,54,0
5,5,1,0,5,303.0,5,1,1,5,3,32,1
4,3,0,0,4,2153.0,4,4,4,3,3,41,1
4,3,1,1,4,862.0,4,3,4,5,3,70,0
4,4,1,1,2,1910.0,2,5,4,2,4,11,1
3,2,1,0,2,628.0,3,2,2,1,2,47,0
1,1,2,1,1,573.0,1,3,3,1,1,62,0
3,3,1,0,2,554.0,2,2,3,2,3,45,0
5,1,1,1,4,1123.0,5,1,4,3,1,55,0
2,2,0,0,4,1014.0,4,4,3,4,2,47,0
4,4,1,0,4,502.0,4,2,1,4,3,7,0
4,4,0,1,4,1448.0,2,4,4,2,4,51,0
3,1,0,0,5,1750.0,4,5,5,5,1,51,1
4,4,1,1,5,228.0,5,2,3,5,4,30,0
2,2,1,0,3,673.0,3,2,4,3,1,45,0
5,5,0,0,3,204.0,3,4,5,3,5,25,1
4,4,0,0,4,1733.0,5,4,4,3,4,52,1
3,3,1,0,1,633.0,1,3,3,1,3,19,0
4,2,0,0,3,3408.0,3,4,3,3,2,26,1
5,5,0,1,3,577.0,3,3,4,3,5,30,1
5,5,2,0,5,907.0,5,2,2,5,5,22,1
1,1,1,1,1,985.0,1,4,5,1,1,30,0
4,1,0,1,1,159.0,4,1,1,4,1,54,0
1,1,0,0,5,2039.0,2,2,4,5,1,27,0
4,1,0,0,4,515.0,4,4,4,3,1,60,1
5,5,1,0,5,762.0,5,2,2,5,1,41,1
4,4,1,1,2,491.0,2,2,5,2,4,65,0
4,4,1,1,3,414.0,3,5,5,3,4,20,0
0,4,1,1,2,160.0,2,3,5,2,0,11,0
5,5,1,1,2,516.0,1,1,3,2,5,9,1
4,3,0,0,3,239.0,3,2,3,4,4,46,0
1,1,2,0,1,130.0,1,5,1,1,1,18,0
5,2,1,1,2,248.0,5,0,2,3,0,60,0
3,2,0,0,4,1532.0,5,4,4,5,2,58,1
3,3,1,0,3,300.0,3,4,1,3,3,45,0
4,4,1,1,3,859.0,3,3,4,3,4,57,0
4,5,0,0,5,3591.0,4,5,5,4,5,60,1
2,2,1,0,3,405.0,3,3,4,3,2,58,0
3,3,0,0,3,486.0,3,3,3,2,4,39,0
4,4,0,0,5,3436.0,4,5,5,3,4,40,1
4,4,0,0,5,1246.0,5,5,3,5,4,39,1
3,5,1,0,3,447.0,3,4,2,3,2,45,1
4,3,0,0,3,479.0,3,3,3,1,4,54,0
5,5,1,0,3,264.0,3,3,4,3,5,23,1
3,3,2,0,4,239.0,4,2,3,4,2,51,0
4,2,1,1,2,689.0,4,2,2,3,2,59,0
2,1,0,0,4,2134.0,3,4,4,3,1,69,1
4,4,1,1,2,1050.0,5,5,5,2,4,64,0
5,3,0,0,4,3016.0,4,4,4,4,3,47,1
3,1,0,0,1,3584.0,2,1,1,1,5,40,0
4,4,1,0,4,860.0,3,5,4,4,1,26,1
4,4,1,0,4,1325.0,4,5,2,4,2,53,1
2,2,1,1,2,197.0,2,2,1,2,2,15,0
5,0,0,0,2,1595.0,4,2,2,3,0,55,1
4,4,1,1,3,453.0,3,3,3,3,4,66,0
2,4,0,0,5,3726.5,1,5,5,2,2,43,1
4,1,1,1,2,216.0,5,1,2,4,1,67,0
3,4,0,0,4,2750.0,3,4,4,1,4,42,0
2,2,0,1,5,197.0,2,2,5,3,2,35,0
3,3,1,0,3,304.0,3,4,2,3,5,42,0
5,5,0,0,5,2278.0,4,5,5,3,5,47,1
4,3,0,0,4,2696.0,5,4,4,4,2,58,1
2,2,0,0,2,1846.0,2,5,5,2,2,30,0
2,3,1,1,3,1499.0,3,1,3,3,2,66,0
4,3,0,0,5,351.0,2,4,1,5,4,38,0
3,2,1,1,3,458.0,3,5,3,3,3,24,0
4,5,0,0,4,2236.0,4,4,3,4,5,31,1
4,1,0,0,1,3726.5,4,1,1,3,4,46,0
2,3,0,0,4,152.0,4,4,4,5,3,55,1
4,2,0,0,4,1850.0,4,4,4,4,2,25,1
2,2,1,1,2,674.0,2,4,1,2,2,40,0
2,2,1,0,2,189.0,4,1,2,2,3,22,0
1,3,1,1,4,373.0,3,5,4,4,1,14,0
4,2,0,0,4,517.0,5,4,4,1,2,47,1
5,3,0,0,5,2454.0,5,2,3,5,3,23,1
2,1,0,0,1,1608.0,2,1,1,1,4,36,0
3,4,0,0,5,3388.0,3,5,5,1,4,47,1
3,3,0,0,3,1846.0,4,3,4,3,3,29,0
3,3,1,1,4,991.0,2,2,5,4,3,23,0
4,4,0,0,2,1462.0,2,3,4,2,4,28,1
2,2,0,0,4,589.0,4,4,5,4,2,33,0
3,2,1,1,1,756.0,1,2,5,1,3,36,0
2,3,0,0,2,2183.0,4,2,2,1,3,45,1
5,1,0,0,4,1028.0,1,3,4,3,1,45,1
4,1,1,1,5,725.0,4,1,5,3,1,58,0
5,3,0,0,4,3726.5,5,4,4,3,3,39,1
3,3,1,1,3,319.0,3,3,3,3,3,53,0
4,3,0,0,4,3726.5,4,4,4,4,3,28,1
5,1,0,0,4,1023.0,4,4,4,4,1,35,1
3,3,1,1,3,628.0,4,3,4,3,3,58,0
4,4,1,1,4,349.0,4,4,5,4,4,18,0
3,3,1,1,5,646.0,5,5,1,5,3,32,0
2,1,0,0,4,3726.5,2,4,4,4,1,38,1
0,1,1,0,4,992.0,4,3,5,4,0,22,0
3,0,1,0,2,526.0,2,1,3,2,0,27,1
2,2,1,1,3,596.0,3,4,4,3,2,22,0
2,3,0,0,2,2530.0,2,3,5,2,3,28,1
5,3,0,0,5,2300.0,4,5,5,5,3,55,1
2,1,0,0,4,1567.0,4,4,4,2,2,39,1
5,0,0,0,2,2306.0,4,2,2,4,0,46,1
3,3,1,0,4,236.0,2,5,2,4,3,23,0
5,3,0,0,5,2639.0,5,5,5,4,3,55,1
4,3,0,0,4,3704.0,4,4,4,4,2,54,1
2,3,1,0,3,528.0,2,3,3,2,3,61,0
3,2,0,0,2,3179.0,4,2,2,1,1,37,0
1,2,1,1,5,1608.0,2,2,5,4,2,52,0
5,5,2,0,5,2454.0,5,4,1,5,3,21,1
2,3,0,0,5,1072.0,5,2,4,5,2,37,0
4,5,0,0,5,3726.5,4,5,5,5,5,60,1
3,2,1,1,5,160.0,3,0,5,4,0,46,0
4,2,0,0,5,3706.0,4,5,5,4,2,51,1
5,2,0,0,5,2551.0,5,5,5,3,2,49,1
2,2,1,1,2,894.0,2,2,3,2,2,45,0
1,1,0,0,3,2475.0,1,3,5,1,2,52,0
3,3,1,1,1,933.0,1,2,2,1,3,32,0
3,2,1,0,3,1111.0,3,3,3,3,2,11,0
4,3,0,0,4,2498.0,5,4,4,3,3,43,1
5,5,1,0,5,363.0,5,2,1,5,2,36,1
3,3,1,0,3,929.0,3,4,3,3,3,51,0
4,4,1,1,3,862.0,3,4,5,3,4,29,0
3,3,1,1,3,201.0,3,4,3,3,3,59,0
3,2,1,1,3,868.0,1,2,3,4,2,48,0
4,4,1,1,4,761.0,4,4,2,4,4,44,0
1,1,2,0,1,526.0,1,4,4,1,2,35,0
3,3,1,1,5,363.0,3,3,5,4,3,54,0
2,2,2,0,2,253.0,2,3,2,2,3,45,0
5,5,2,1,5,603.0,4,5,5,4,5,50,1
5,2,0,0,4,3726.5,5,4,4,3,2,40,1
3,3,0,0,3,2261.0,3,3,3,2,2,43,0
2,1,1,1,4,357.0,4,1,4,4,2,30,0
5,5,0,0,4,2179.0,5,4,4,3,2,51,1
3,3,0,0,5,707.0,5,4,3,5,3,34,0
4,3,0,0,4,3726.5,5,4,4,4,3,55,1
4,3,0,0,3,2608.0,3,4,3,1,2,54,0
2,3,0,0,3,3331.0,2,3,3,3,4,59,0
2,2,1,0,5,537.0,5,1,2,5,2,36,0
2,2,2,1,2,231.0,2,3,2,2,2,12,0
3,0,0,1,1,1182.0,4,0,1,3,0,59,1
4,2,2,0,2,1416.0,3,2,2,3,4,45,0
1,1,1,0,4,280.0,4,3,3,4,1,25,0
5,4,1,1,4,931.0,4,2,4,4,5,39,0
3,3,1,1,2,129.0,3,3,4,2,3,15,0
2,3,1,1,2,604.0,2,3,5,2,2,24,0
1,2,2,0,4,456.0,1,4,4,1,2,19,0
4,4,0,0,3,964.0,3,3,5,3,4,57,1
5,5,1,1,1,293.0,1,4,3,1,5,14,1
4,3,1,0,3,762.0,4,3,3,1,4,42,0
2,2,0,0,2,3008.0,3,2,2,2,4,72,0
4,2,1,0,2,134.0,5,2,2,5,5,54,1
1,2,1,0,1,583.0,1,4,1,1,1,37,0
3,2,0,0,5,1705.0,5,5,5,3,2,47,1
4,2,0,0,5,1235.0,4,5,5,3,2,59,1
3,3,1,1,3,1671.0,3,1,4,3,3,34,0
5,3,0,0,5,2751.0,5,5,4,5,3,28,1
3,3,1,0,2,722.0,2,5,1,2,3,25,0
3,2,0,0,5,1624.0,5,5,5,5,2,35,1
5,2,0,0,5,2637.0,4,1,5,5,2,30,1
2,2,2,0,1,201.0,1,3,1,1,1,59,0
5,5,1,0,5,192.0,5,3,5,5,4,45,1
1,1,1,0,1,1416.0,1,4,3,1,4,41,0
4,2,1,0,2,404.0,3,2,2,2,5,61,0
2,2,0,0,5,190.0,1,3,3,5,2,59,0
2,2,1,0,3,1036.0,3,4,2,3,2,48,0
4,2,0,0,4,643.0,4,4,4,3,3,57,1
4,2,0,0,4,2517.0,4,4,4,4,2,54,1
4,2,0,0,3,802.0,3,4,5,3,2,30,1
4,5,1,1,1,680.0,5,5,1,4,5,52,1
2,2,1,0,3,421.0,3,3,3,3,2,20,0
5,5,0,0,4,644.0,4,2,5,4,5,29,1
4,5,0,0,5,1430.0,5,5,5,4,5,38,1
4,4,1,1,3,528.0,4,4,3,4,4,54,0
3,2,0,0,4,1575.0,3,4,4,4,2,37,1
4,4,0,0,4,1546.0,4,1,1,4,3,23,0
4,4,0,0,5,192.0,5,3,3,5,4,24,1
3,5,0,0,4,2174.0,5,4,4,5,5,39,1
3,3,2,1,3,606.0,3,3,3,3,3,28,0
4,1,0,0,1,2257.0,4,1,1,2,3,42,0
2,2,0,0,2,2075.0,2,5,2,2,2,23,0
3,3,1,1,5,584.0,2,4,4,5,3,51,0
1,1,1,1,2,948.0,2,4,2,2,1,45,0
5,5,0,0,4,3130.0,4,4,4,4,5,42,1
4,4,1,0,4,376.0,4,2,2,4,2,27,1
4,4,2,0,4,528.0,4,4,4,4,1,50,0
3,3,2,0,5,793.0,5,2,4,5,3,45,0
2,2,1,1,2,409.0,2,4,5,2,2,37,0
3,3,1,1,1,1826.0,1,2,4,1,3,49,0
0,1,2,1,2,254.0,2,2,2,2,0,38,0
5,5,0,0,5,1547.0,5,5,5,5,5,54,1
4,4,0,1,1,423.0,1,4,1,1,4,11,0
2,2,0,0,2,3627.0,2,1,2,2,4,29,0
3,3,1,0,5,665.0,5,1,3,5,3,63,0
1,1,0,0,3,1117.0,3,5,5,3,1,39,0
3,2,0,0,2,740.0,4,2,2,1,1,62,0
4,4,0,0,2,951.0,4,2,2,5,4,41,1
4,4,0,0,5,1123.0,4,5,5,3,1,51,1
3,3,1,1,3,67.0,3,3,5,3,3,18,0
3,4,0,0,4,304.0,4,4,4,4,2,36,0
1,1,1,1,2,599.0,2,4,3,2,1,19,0
3,3,1,1,5,978.0,5,2,3,5,3,60,0
5,5,2,0,5,201.0,5,3,4,5,1,50,1
5,5,0,0,5,1808.0,2,5,5,3,3,35,1
4,2,0,0,4,3366.0,4,4,4,4,2,52,1
5,2,0,0,4,414.0,4,4,4,5,2,66,1
4,4,2,0,4,373.0,4,3,1,4,4,56,1
1,1,1,0,1,150.0,1,5,4,1,4,56,0
4,3,0,0,5,3089.0,5,5,5,4,3,54,1
5,4,0,0,4,1846.0,4,4,4,4,4,35,1
2,2,1,0,2,158.0,2,3,4,2,4,33,0
3,2,0,0,5,2129.0,3,4,5,3,2,28,1
3,4,1,1,1,780.0,1,5,3,1,3,59,0
5,4,0,0,1,854.0,1,2,5,1,5,29,0
5,5,0,0,3,3726.5,5,4,1,5,5,50,1
3,3,1,1,5,721.0,5,5,2,5,3,25,0
2,4,0,0,4,1828.0,3,3,4,1,2,72,0
4,3,1,1,2,1521.0,4,3,2,4,3,51,0
1,1,2,0,1,151.0,4,1,2,1,3,20,0
3,1,2,1,2,1185.0,4,1,2,1,1,51,0
1,4,1,0,3,1178.0,2,4,5,2,4,21,0
5,2,0,0,5,909.0,5,5,5,3,2,57,1
2,2,1,1,2,200.0,2,5,3,2,2,58,0
1,1,1,1,3,354.0,3,2,5,3,1,24,0
4,5,0,0,4,3726.5,5,4,4,5,5,49,1
4,1,0,0,4,2207.0,4,5,4,4,1,60,1
1,1,0,0,3,67.0,1,3,3,3,4,56,0
2,2,1,1,3,637.0,3,2,3,3,2,67,0
3,2,1,0,2,1066.0,4,2,2,3,4,51,0
5,4,0,1,5,626.0,5,4,5,5,4,37,1
2,1,0,0,4,2318.0,1,4,4,2,1,67,1
4,4,0,1,4,356.0,3,2,4,2,2,51,0
5,4,0,0,5,2934.0,5,5,5,3,4,43,1
3,1,0,0,1,2918.0,2,1,1,2,5,44,0
4,3,0,0,3,1675.0,5,2,3,3,3,59,1
5,1,0,0,4,413.0,5,4,4,4,1,49,1
3,3,1,1,5,862.0,5,4,4,5,3,23,0
2,2,1,1,5,101.0,5,3,5,5,2,35,0
3,2,0,1,1,351.0,3,3,3,3,2,42,0
2,2,0,0,1,1947.0,1,5,4,1,2,35,0
4,4,0,0,2,2642.0,5,2,2,3,4,69,1
2,2,1,0,2,787.0,2,4,1,2,2,42,0
4,3,0,0,3,125.0,3,3,3,1,3,71,0
1,1,1,1,1,222.0,1,1,2,1,1,23,0
4,1,2,1,2,468.0,4,3,4,2,4,65,0
2,2,1,0,4,791.0,4,2,4,4,2,24,0
3,4,0,0,5,2367.0,5,5,5,3,4,45,1
0,0,2,0,2,2248.0,2,2,3,2,0,16,1
3,3,0,0,2,228.0,1,3,1,2,3,48,0
2,2,0,0,2,667.0,2,2,4,2,3,25,0
4,5,0,0,4,1874.0,1,4,4,3,5,39,1
5,3,0,0,5,3726.5,5,5,5,4,3,50,1
3,3,1,1,2,860.0,2,1,1,2,3,30,0
4,2,0,0,5,2586.0,4,3,3,4,2,59,1
4,4,1,1,2,620.0,5,4,2,5,4,69,0
3,3,1,0,4,1246.0,3,3,4,3,1,50,0
4,4,1,1,3,587.0,3,5,3,3,4,12,0
3,1,0,0,5,1737.0,5,5,5,4,1,56,1
3,3,1,1,1,630.0,5,5,2,1,3,25,0
4,5,0,0,5,1747.0,3,5,5,3,5,40,1
5,5,0,0,4,3078.0,5,4,4,5,5,38,1
2,3,1,0,3,255.0,3,3,3,2,3,51,0
5,5,1,0,5,760.0,5,1,2,5,2,22,1
5,3,0,0,5,248.0,5,5,3,5,3,31,1
5,5,0,0,4,2466.0,4,4,4,4,5,43,1
3,4,1,1,4,550.0,3,4,4,2,4,48,0
4,1,1,0,2,73.0,4,1,2,3,3,69,0
5,5,1,0,5,1062.0,5,3,5,5,1,38,1
3,3,1,1,3,503.0,3,1,1,3,3,16,0
5,1,0,1,1,288.0,1,4,3,1,5,9,0
2,2,1,0,1,451.0,1,2,3,1,2,27,0
3,3,1,1,1,1855.0,1,5,3,1,3,28,0
2,4,0,0,4,3714.0,2,4,4,1,1,69,0
5,2,1,1,4,1185.0,1,2,4,4,2,46,0
2,2,1,0,2,1117.0,2,3,4,2,2,24,0
4,4,1,0,4,1016.0,4,2,4,4,5,39,1
3,3,1,1,4,588.0,4,5,3,4,3,26,0
4,1,0,0,4,1048.0,4,4,4,4,1,31,1
3,3,1,0,3,740.0,4,3,3,4,1,57,0
3,3,1,0,4,918.0,4,3,4,4,3,15,0
2,3,0,0,4,201.0,4,2,4,4,2,33,0
5,4,0,0,5,1131.0,5,3,1,5,4,22,1
4,4,1,1,2,674.0,2,5,4,2,4,68,0
1,1,1,0,4,1426.0,4,4,2,4,1,23,0
3,1,2,0,1,735.0,4,1,1,2,1,51,0
3,3,0,0,4,270.0,4,4,4,4,3,27,0
5,3,1,1,3,507.0,4,3,3,3,3,70,0
4,4,0,0,2,594.0,5,2,2,3,4,43,1
3,3,1,0,3,1056.0,3,3,4,3,3,22,0
3,3,0,0,3,1827.0,3,3,3,4,3,56,0
4,4,1,0,4,591.0,4,4,4,4,1,47,0
4,4,0,0,4,383.0,5,3,3,4,4,17,1
4,3,0,0,5,1801.0,4,5,5,3,3,57,1
4,3,0,0,4,1994.0,5,4,4,4,3,34,1
0,0,0,0,3,736.0,1,4,4,3,0,21,1
5,1,0,0,2,3111.0,4,2,2,5,1,55,1
1,1,1,1,3,293.0,3,5,5,3,1,26,0
5,5,2,0,5,589.0,5,5,1,5,5,49,1
1,5,1,0,1,975.0,3,1,4,3,5,21,1
2,2,1,1,3,207.0,3,2,3,4,2,50,0
5,5,1,1,3,964.0,3,3,5,3,5,17,1
3,3,2,1,4,1448.0,4,4,1,4,3,40,0
5,5,1,1,2,1379.0,2,3,5,2,5,68,1
4,2,0,0,2,2925.0,3,2,2,1,3,36,0
2,2,1,1,5,354.0,5,5,3,5,2,50,0
5,4,0,0,5,452.0,4,5,5,3,4,42,1
3,3,1,0,2,840.0,2,3,3,2,3,34,0
4,4,1,1,5,452.0,1,1,3,5,4,67,0
4,4,0,1,3,452.0,3,2,2,3,4,32,0
2,2,1,0,2,605.0,2,1,3,2,5,39,0
5,2,0,0,4,2060.0,5,4,4,5,2,40,1
2,2,1,0,2,526.0,3,5,1,2,2,45,0
5,5,0,0,4,2201.0,5,5,5,5,2,60,1
1,1,1,1,5,134.0,2,2,4,5,1,15,0
5,2,1,1,1,1416.0,5,2,1,3,2,66,0
